ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
590,2022-04-26 20:30:04 ( CDT ),44677.854212962964,Will you bring back Jack ?,23,Kathryn Murdoch,"James Murdoch,
Kathryn Murdoch, Self",,"James Murdoch,
Kathryn Murdoch, Self",,
591,2022-04-26 20:30:39 ( CDT ),44677.85461805556,Jack doesn't want to come back . He is focused on Bitcoin .,23,Self,"James Murdoch,
Kathryn Murdoch, Self",,"James Murdoch,
Kathryn Murdoch, Self",,
