ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
263,2022-04-06 05:21:09 ( CDT ),44657.223020833335,Gayle here ! Have you missed me ( smile ) Are you ready for to do a proper sit down with me so
much to discuss ! especially with your twitter play ... what do I need to do ???? Ps I like a
twitter edit feature with a 24 hour time limit ... we all say shit we regret want to take back in
the heat of the moment ...,18,Gayle King,"Gayle King, Self",,"Gayle King, Self",,
264,2022-04-06 07:03:39 ( CDT ),44657.29420138889,Twitter edit button is coming,18,Self,"Gayle King, Self",,"Gayle King, Self",,
265,2022-04-06 07:07:35 ( CDT ),44657.29693287037,The whole Twitter thing getting blown out of proportion,18,Self,"Gayle King, Self",,"Gayle King, Self",,
266,2022-04-06 07:07:53 ( CDT ),44657.2971412037,Owning 9 % is not quite control,18,Self,"Gayle King, Self",,"Gayle King, Self",,
267,2022-04-06 07:08:17 ( CDT ),44657.297418981485,I never thought that it did ... and I'm not good in math,18,Gayle King,"Gayle King, Self",,"Gayle King, Self",,
268,2022-04-06 07:08:48 ( CDT ),44657.29777777778,"Twitter should move more to the center , but Parag already thought that should be the case
before I came along .",18,Self,"Gayle King, Self",,"Gayle King, Self",,
269,2022-04-06 07:09:01 ( CDT ),44657.29792824074,Laughed at " I never thought that it did ... and I'm not good in math ",18,Self,"Gayle King, Self",,"Gayle King, Self",,
365,2022-04-14 06:50:07 ( CDT ),44665.28480324074,ELON ! You buying twitter or offering to buy twitter Wow ! Now Don't you think we should sit
down together face to face this is as the kids of today say a " gangsta move " I don't know
know how shareholders turn this down ..like I said you are not like the other kids in the class
PEPE,18,Gayle King,"Gayle King, Self",,"Gayle King, Self",,
373,2022-04-14 11:31:08 ( CDT ),44665.4799537037,Loved " ELON ! You buying twitter or offering to buy twitter Wow ! Now Don't you think we
should sit down together face to face this is as the kids of today say a " gangsta move " I don't
know know how shareholders turn this down..like I said you are not like the other kids in the
class .... ",18,Self,"Gayle King, Self",,"Gayle King, Self",,
421,2022-04-18 16:51:48 ( CDT ),44669.70263888889,"Maybe Oprah would be interested in joining the Twitter board if my bid succeeds . Wisdom
about humanity and knowing what is right are more important than so - called " board
governance " skills , which mean pretty much nothing in my experience .",18,Self,"Gayle King, Self",,"Gayle King, Self",,
