ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
77,2022-03-26 22:48:57 ( CDT ),44646.95065972222,This is Elon . Please call when you have a moment .,15,Self,"Egon Durban,
Self",1,"Egon Durban,
Self",,
81,2022-03-27 09:05:19 ( CDT ),44647.37869212963,Have follow - up . Let's chat today whenever convenient for you .,15,Egon Durban,"Egon Durban,
Self",1,"Egon Durban,
Self",,
