ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
613,2022-04-27 21:33:05 ( CDT ),44678.89797453704,"Elon , Satya : as indicated , this connects the two of you by text and phone .",56,Reid Hoffman,"Satya,
Reid Hoffman, Self",,"Satya,
Reid Hoffman, Self",,
616,2022-04-27 21:36:01 ( CDT ),44678.90001157407,Thx Reid . Elon - will text and coordinate a time to chat . Thx,56,Satya,"Satya,
Reid Hoffman, Self",,"Satya,
Reid Hoffman, Self",,
