ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
542,2022-04-25 18:36:57 ( CDT ),44676.775659722225,Do you have 5 minutes to connect on possible meeting tomorrow I believe you will want to
take ?,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
543,2022-04-25 18:39:47 ( CDT ),44676.77762731481,Will call in about half an hour,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
544,2022-04-25 19:16:35 ( CDT ),44676.80318287037,Sam Bankman Fried is why I'm calling
https://twitter.com/sbf_ftx/status/1514588820641128452
https://www.vox.com/platform/amp/recode/2021/3/20/22335209/sam-bankman-fried-joe
biden - ftx - cryptocurrency - effective - altruism https://ftx.us,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
545,2022-04-25 19:48:06 ( CDT ),44676.82506944444,??,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
546,2022-04-25 19:48:37 ( CDT ),44676.82542824074,I'm backlogged with a mountain of critical work matters . Is this urgent ?,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
547,2022-04-25 19:48:43 ( CDT ),44676.82549768518,Wants 1-5b . Serious about partner w / you . Same security you own,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
548,2022-04-25 19:49:10 ( CDT ),44676.82581018518,Not urgent unless you want him to fly tomorrow . He has a window tomorrow then he's wed
Friday booked,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
549,2022-04-25 19:52:44 ( CDT ),44676.82828703704,Could do 5bn if everything vision lock . Would do the engineering for social media blockchain
integration . Founded FTX crypto exchange . Believes in your mission . Major Democratic
donor . So thought it was potentially worth an hour tomorrow a la the Orlando meeting and
Can talk when you he said he could shake hands on 5 if you like him and I think you will .
have more time not urgent but if tomorrow works it could get us 5bn equity in an hour,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
550,2022-04-25 19:54:37 ( CDT ),44676.82959490741,"Blockchain twitter isn't possible , as the bandwidth and latency requirements cannot be
supported by a peer to peer network , unless those " peers " are absolutely gigantic , thus
defeating the purpose of a decentralized network .",48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
551,2022-04-25 19:54:52 ( CDT ),44676.82976851852,Disliked " Could do 5bn if everything vision lock . Would do the engineering for social media
blockchain integration . Founded FTX crypto exchange . Believes in your mission . Major
Democratic donor . So thought it was potentially worth an hour tomorrow a la the Orlando
meeting and he said he could shake hands on 5 if you like him and I think you will . Can talk
when you have more time not urgent but if tomorrow works it could get us 5bn equity in an
hour ",48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
552,2022-04-25 20:01:48 ( CDT ),44676.83458333334,So long as I don't have to have a laborious blockchain debate,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
553,2022-04-25 20:05:28 ( CDT ),44676.83712962963,Strange that Orlando declined,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
554,2022-04-25 20:07:22 ( CDT ),44676.83844907407,Please let him know that I would like to talk and understand why he declined,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
555,2022-04-25 20:08:00 ( CDT ),44676.83888888889,Does Sam actually have $ 3B liquid ?,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
556,2022-04-25 20:15:29 ( CDT ),44676.84408564815,I think Sam has it yes . He actually said up to 10 at one point but in writing he said up to 5 .
He's into you . And he specifically said the blockchain piece is only if you liked it and not
gonna push it . Orlando referred Sams interest to us and will be texting you to speak to say
why he ( Orlando ) declined . We agree orlando needs to call you and explain given everything
he said to us and you . Will make that happen We can push Sam to next week but I do
believe you will like him . Ultra Genius and doer builder like your formula . Built FTX from
scratch after MIT physics . Second to Bloomberg in donations to Biden campaign .,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
678,2022-04-23 19:57:05 ( CDT ),44674.83130787037,Michael Grimes here so you have my number and know who is calling . Dialing you now,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
679,2022-04-23 20:55:03 ( CDT ),44674.8715625,Liked " Michael Grimes here so you have my number and know who is calling . Dialing you now Self,48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
680,2022-04-23 22:05:29 ( CDT ),44674.92047453704,https://youtu.be/DOW1VOKOELA,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
681,2022-04-23 22:10:52 ( CDT ),44674.924212962964,Laughed at " https://youtu.be/DOW1vOKOELA ",48,Self,"Michael Grimes, Self",,"Michael Grimes, Self",,
682,2022-04-24 16:32:08 ( CDT ),44675.68898148148,If you have a second to chat,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
689,2022-04-25 18:40:45 ( CDT ),44676.77829861111,Perfect .,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
690,2022-04-25 19:58:02 ( CDT ),44676.831967592596,got it . Will forward the equity interest email to Jared and Alex that he sent in and have it in the
queue in the event his interest is needed overall . Absent the blockchain piece he's focused on
investing if you want his interest in Twitter and your mission but we can park him for now .,48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
691,2022-04-25 20:04:43 ( CDT ),44676.83660879629,"Agree . Was one piece of equation and I do think he would be at least 3bn if you like him and want
him , maybe more . Will work with Jared and Alex to be sure it makes sense to meet - my instinct
is it does because Orlando Braco also declined today in the end ( not sure if political fears or what
but he flaked today ) .",48,Michael Grimes,"Michael Grimes, Self",,"Michael Grimes, Self",,
