ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
59,2022-03-26 18:12:00 ( CDT ),44646.75833333333,"Yes , a new platform is needed . It can't be a company . This is why I left .",20,jack jack,"jack jack, Self",1,"jack jack, Self",,
60,2022-03-26 18:12:00 ( CDT ),44646.75833333333,https://twitter.com/elonmusk/status/1507777913042571267?s=20&t=8z3h0h0JG5ntB6Zuxd,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
61,2022-03-26 18:12:02 ( CDT ),44646.758356481485,61Wg,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
62,2022-03-26 20:13:30 ( CDT ),44646.84270833333,Ok,20,Self,"jack jack, Self",1,"jack jack, Self",,
63,2022-03-26 20:13:46 ( CDT ),44646.84289351852,What should it look like ?,20,Self,"jack jack, Self",1,"jack jack, Self",,
64,2022-03-26 20:52:31 ( CDT ),44646.86980324074,"I believe it must be an open source protocol , funded by a foundation of sorts that doesn't
own the protocol , only advances it . A bit like what Signal has done . It can't have an
advertising model . Otherwise you have surface area that governments and advertisers will try
to influence and control . If it has a centralized entity behind it , it will be attacked . This isn't
complicated work , it just has to be done right so it's resilient to what has happened to twitter .",20,jack jack,"jack jack, Self",1,"jack jack, Self",,
65,2022-03-26 20:58:04 ( CDT ),44646.87365740741,Super interesting idea,20,Self,"jack jack, Self",1,"jack jack, Self",,
66,2022-03-26 21:00:35 ( CDT ),44646.87540509259,I'm off the twitter board mid May and then completely out of company . I intend to do this
work and fix our mistakes . Twitter started as a protocol . It should have never been a
company . That was the original sin .,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
67,2022-03-26 21:01:24 ( CDT ),44646.875972222224,I'd like to help if I am able to,20,Self,"jack jack, Self",1,"jack jack, Self",,
68,2022-03-26 21:03:23 ( CDT ),44646.87734953704,"I wanted to talk with you about it after I was all clear , because you care so much , get it's
importance , and could def help in immeasurable ways . Back when we had the activist come
in , I tried my hardest to get you on our board , and our board said no . That's about the time I
decided I needed to work to leave , as hard as it was for me .",20,jack jack,"jack jack, Self",1,"jack jack, Self",,
69,2022-03-26 21:20:42 ( CDT ),44646.889375,"Loved " I wanted to talk with you about it after I was all clear , because you care so much , get
it's importance , and could def help in immeasurable ways . Back when we had the activist
come in , I tried my hardest to get you on our board , and our board said no . That's about the
time I decided I needed to work to leave , as hard as it was for me . "",20,Self,"jack jack, Self",1,"jack jack, Self",,
70,2022-03-26 21:34:59 ( CDT ),44646.89929398148,Do you have a moment to talk ?,20,Self,"jack jack, Self",1,"jack jack, Self",,
71,2022-03-26 21:38:50 ( CDT ),44646.901967592596,Bout to head out to dinner but can for a minute,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
72,2022-03-26 21:51:53 ( CDT ),44646.91103009259,"I think the main reason is the board is just super risk averse and saw adding you as more risk ,
which I thought was completely stupid and backwards , but I only had one vote , and 3 % of
company , and no dual class shares . Hard set up . We can discuss more .",20,jack jack,"jack jack, Self",1,"jack jack, Self",,
73,2022-03-26 21:53:17 ( CDT ),44646.91200231481,Let's definitely discuss more,20,Self,"jack jack, Self",1,"jack jack, Self",,
74,2022-03-26 21:54:23 ( CDT ),44646.912766203706,I think it's worth both trying to move Twitter in a better direction and doing something new
that's decentralized,20,Self,"jack jack, Self",1,"jack jack, Self",,
75,2022-03-26 21:55:30 ( CDT ),44646.91354166667,It's likely the best option . I just have doubts . But open,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
76,2022-03-26 21:55:50 ( CDT ),44646.913773148146,Liked " It's likely the best option . I just have doubts . But open ",20,Self,"jack jack, Self",1,"jack jack, Self",,
173,2022-04-03 18:20:49 ( CDT ),44654.76445601852,I heard good things are happening,20,jack jack,"jack jack, Self",1,"jack jack, Self",,
174,2022-04-03 22:22:00 ( CDT ),44654.93194444444,Liked " I heard good things are happening ",20,Self,"jack jack, Self",1,"jack jack, Self",,
233,2022-04-05 08:07:14 ( CDT ),44656.33835648148,Thank you for joining !,20,jack jack,"jack jack, Self",,"jack jack, Self",,
234,2022-04-05 08:07:17 ( CDT ),44656.3383912037,https://twitter.com/jack/status/1511329369473564677?s=21&t=DdrUUFvJPD7Kf-jXjBoqlg,20,jack jack,"jack jack, Self",,"jack jack, Self",,
235,2022-04-05 13:53:33 ( CDT ),44656.57885416667,Absolutely . Hope I can be helpfull,20,Self,"jack jack, Self",,"jack jack, Self",,
239,2022-04-05 15:00:50 ( CDT ),44656.6255787037,Immensely . Parag is an incredible engineer . The board is terrible . Always here to talk through
anything you want .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
240,2022-04-05 15:27:57 ( CDT ),44656.64440972222,When is a good time to talk confidentially ?,20,Self,"jack jack, Self",,"jack jack, Self",,
241,2022-04-05 15:28:11 ( CDT ),44656.64457175926,anytime,20,jack jack,"jack jack, Self",,"jack jack, Self",,
242,2022-04-05 17:08:24 ( CDT ),44656.714166666665,"Thanks , great conversation !",20,Self,"jack jack, Self",,"jack jack, Self",,
243,2022-04-05 17:10:53 ( CDT ),44656.715891203705,Always ! I couldn't be happier you're doing this . I've wanted it for a long time . Got very
emotional when I learned it was finally possible .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
244,2022-04-05 17:28:40 ( CDT ),44656.72824074074,Loved " Always ! I couldn't be happier you're doing this . I've wanted it for a long time . Got very
emotional when I learned it was finally possible . ",20,Self,"jack jack, Self",,"jack jack, Self",,
245,2022-04-05 17:29:16 ( CDT ),44656.72865740741,Please be super vocal if there is something dumb I'm doing or not doing . That would be
greatly appreciated .,20,Self,"jack jack, Self",,"jack jack, Self",,
247,2022-04-05 17:32:11 ( CDT ),44656.73068287037,I trust you but def will do,20,jack jack,"jack jack, Self",,"jack jack, Self",,
251,2022-04-05 17:35:18 ( CDT ),44656.73284722222,Liked " I trust you but def will do ",20,Self,"jack jack, Self",,"jack jack, Self",,
272,2022-04-06 13:45:31 ( CDT ),44657.573275462964,https://twitter.com/MattNavarra/status/1511773605239078914,20,jack jack,"jack jack, Self",,"jack jack, Self",,
273,2022-04-06 13:45:31 ( CDT ),44657.573275462964,Looks like there's a " verified " account in the swamp of despair over there .
https://m.facebook.com/Elonmuskoff?fref=nf&pn_ref=story&rc-p ( promoting crypto too ! ),20,jack jack,"jack jack, Self",,"jack jack, Self",,
274,2022-04-06 13:57:06 ( CDT ),44657.58131944444,Haha,20,Self,"jack jack, Self",,"jack jack, Self",,
523,2022-04-25 13:53:59 ( CDT ),44676.57915509259,Thank you,20,jack jack,"jack jack, Self",,"jack jack, Self",,
527,2022-04-25 13:57:10 ( CDT ),44676.58136574074,Loved " Thank you ♡ ",20,Self,"jack jack, Self",,"jack jack, Self",,
529,2022-04-25 13:57:25 ( CDT ),44676.58153935185,I basically following your advice !,20,Self,"jack jack, Self",,"jack jack, Self",,
531,2022-04-25 13:59:08 ( CDT ),44676.58273148148,I know and I appreciate you . This is the right and only path . I'll continue to do whatever it
takes to make it work .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
532,2022-04-25 14:00:03 ( CDT ),44676.58336805556,Liked " I know and I appreciate you . This is the right and only path . I'll continue to do whatever
it takes to make it work . ",20,Self,"jack jack, Self",,"jack jack, Self",,
560,2022-04-26 09:32:52 ( CDT ),44677.397824074076,I want to make sure Parag is doing everything possible to build towards your goals until close .
He is really great at getting things done when tasked with specific direction . Would it make
sense for me you and him to get on a call to discuss next steps and get really clear on what's
needed ? He'd be able to move fast and clear then . Everyone is aligned and this will help even
more .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
561,2022-04-26 12:12:01 ( CDT ),44677.50834490741,Sure,20,Self,"jack jack, Self",,"jack jack, Self",,
567,2022-04-26 14:44:10 ( CDT ),44677.61400462963,great when is best for you ? And please let me know where / if you want my help . I just want to
make this amazing and feel bound to it,20,jack jack,"jack jack, Self",,"jack jack, Self",,
568,2022-04-26 14:46:00 ( CDT ),44677.615277777775,How about 7pm Central ?,20,Self,"jack jack, Self",,"jack jack, Self",,
569,2022-04-26 14:46:07 ( CDT ),44677.6153587963,Your help would be much appreciated,20,Self,"jack jack, Self",,"jack jack, Self",,
570,2022-04-26 14:46:16 ( CDT ),44677.61546296296,I agreed with everything you said to me,20,Self,"jack jack, Self",,"jack jack, Self",,
571,2022-04-26 14:48:07 ( CDT ),44677.616747685184,Great ! Will set up . I won't let this fail and will do whatever it takes . It's too critical to
humanity .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
572,2022-04-26 15:32:34 ( CDT ),44677.64761574074,Absolutely,20,Self,"jack jack, Self",,"jack jack, Self",,
573,2022-04-26 17:10:35 ( CDT ),44677.715682870374,< Attachment - image / jpeg - Screen Shot 2022-04-26 at 15.05.00.jpeg >,20,jack jack,"jack jack, Self",,"jack jack, Self",,
574,2022-04-26 17:10:35 ( CDT ),44677.715682870374,"I put together a draft list to make the discussion efficient . Goal is to align around 1 ) problems
we're trying to solve , 2 ) long term priorities , 3 ) short - term actions , all using a higher level
guide you spoke about . Think about what you'd add / remove . Getting this nailed will increase
velocity ,",20,jack jack,"jack jack, Self",,"jack jack, Self",,
575,2022-04-26 17:11:26 ( CDT ),44677.71627314815,Here's meeting link for 7pm your time,20,jack jack,"jack jack, Self",,"jack jack, Self",,
576,2022-04-26 17:11:27 ( CDT ),44677.71628472222,https://meet.google.com/twd-atpe-vwb,20,jack jack,"jack jack, Self",,"jack jack, Self",,
577,2022-04-26 17:11:42 ( CDT ),44677.716458333336,Great list of actions,20,Self,"jack jack, Self",,"jack jack, Self",,
584,2022-04-26 19:01:45 ( CDT ),44677.79288194444,We're on hangout whenever you're ready . No rush . Just working on refining doc .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
585,2022-04-26 19:02:03 ( CDT ),44677.79309027778,Liked " We're on hangout whenever you're ready . No rush . Just working on refining doc . ",20,Self,"jack jack, Self",,"jack jack, Self",,
586,2022-04-26 19:03:19 ( CDT ),44677.793969907405,It's asking me for a Google account login,20,Self,"jack jack, Self",,"jack jack, Self",,
588,2022-04-26 20:04:30 ( CDT ),44677.83645833333,You and I are in complete agreement . Parag is just moving far too slowly and trying to please
people who will not be happy no matter what he does .,20,Self,"jack jack, Self",,"jack jack, Self",,
592,2022-04-26 21:56:22 ( CDT ),44677.914143518516,At least it became clear that you can't work together . That was clarifying .,20,jack jack,"jack jack, Self",,"jack jack, Self",,
593,2022-04-26 21:57:34 ( CDT ),44677.914976851855,Yeah,20,Self,"jack jack, Self",,"jack jack, Self",,
