ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
688,2022-04-25 15:31:14 ( CDT ),44676.646689814814,Congrats ! Super important to solve the bot problem .,25,James Musk,"James Musk, Self",,"James Musk, Self",,
692,2022-04-25 21:42:35 ( CDT ),44676.90457175926,Thanks,25,Self,"James Musk, Self",,"James Musk, Self",,
693,2022-04-25 21:42:45 ( CDT ),44676.9046875,The bot problem is severe,25,Self,"James Musk, Self",,"James Musk, Self",,
