ID,Date,Date - Clean,Content,ConvoID,Sender,Participants,Participant Count,Participants,Incomplete,ConvoEnd
581,2022-04-26 17:16:42 ( CDT ),44677.719930555555,Thank you . I will link you up . Also will call when some of the dust settles . Hope all's ok .,24,James Murdoch,"James Murdoch, Self",,"James Murdoch, Self",,
582,2022-04-26 17:17:32 ( CDT ),44677.720509259256,Liked " Thank you . I will link you up . Also will call when some of the dust settles . Hope all's ok .
A,24,Self,"James Murdoch, Self",,"James Murdoch, Self",,
709,2022-05-05 11:34:06 ( CDT ),44686.48201388889,In LA right now . SF tomorrow to due diligence on Twitter .,24,Self,"James Murdoch, Self",,"James Murdoch, Self",,
